"household_id","household_id2","rural","pw_w3","ea_id","ea_id2","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s14q00","hh_s14q02_a","hh_s14q02_b","hh_s14q03_a","hh_s14q03_b","hh_s14q04","hh_s14q05_a","hh_s14q05_b","hh_s14q05b","hh_s14q06","hh_s14q07_a","hh_s14q07_b","hh_s14q08_a","hh_s14q08_b","hh_s14q08_c"
"05020709201075","050207088809201075",1,907.113525390625,"05020709201","050207088809201",5,2,7,8,88,92,1,75,1,"**CONFIDENTIAL**",1,2,,2,12,2007,7,1,,,300,0,300
"05090102802002","050901088802802002",1,1245.17553710938,"05090102802","050901088802802",5,9,1,8,88,28,2,2,1,"**CONFIDENTIAL**",1,1,,5,3,2008,8,2,10,2008,3000,0,3000
"05090102802022","050901088802802022",1,1245.17553710938,"05090102802","050901088802802",5,9,1,8,88,28,2,22,1,"**CONFIDENTIAL**",1,1,2,7,3,2008,8,1,,,500,0,500
"05090102802028","050901088802802028",1,4226.74267578125,"05090102802","050901088802802",5,9,1,8,88,28,2,28,1,"**CONFIDENTIAL**",3,1,,5,5,2008,2,1,,,1200,0,1200
"05090102802061","050901088802802061",1,1245.17553710938,"05090102802","050901088802802",5,9,1,8,88,28,2,61,1,"**CONFIDENTIAL**",3,1,2,2,3,2008,8,1,,,500,0,500
"05090102802079","050901088802802079",1,1245.17553710938,"05090102802","050901088802802",5,9,1,8,88,28,2,79,1,"**CONFIDENTIAL**",1,1,,7,1,2008,7,1,,,3000,0,3000
"05090102802127","050901088802802127",1,4226.74267578125,"05090102802","050901088802802",5,9,1,8,88,28,2,127,1,"**CONFIDENTIAL**",1,1,2,2,13,2007,8,1,,,3500,0,3500
"05090302001002","050903088802001002",1,3482.875,"05090302001","050903088802001",5,9,3,8,88,20,1,2,1,"**CONFIDENTIAL**",1,1,,6,2,2008,8,1,,,300,0,300
"05090302001020","050903088802001020",1,3482.875,"05090302001","050903088802001",5,9,3,8,88,20,1,20,1,"**CONFIDENTIAL**",1,1,,7,6,2007,8,1,,,200,0,200
"05090302001026","050903088802001026",1,3482.875,"05090302001","050903088802001",5,9,3,8,88,20,1,26,1,"**CONFIDENTIAL**",1,1,,7,8,2007,8,1,,,300,0,300
"05090302001032","050903088802001032",1,3482.875,"05090302001","050903088802001",5,9,3,8,88,20,1,32,1,"**CONFIDENTIAL**",1,1,,6,1,2008,8,1,,,250,0,250
"05090302001050","050903088802001050",1,3482.875,"05090302001","050903088802001",5,9,3,8,88,20,1,50,1,"**CONFIDENTIAL**",1,1,,6,1,2008,8,1,,,5000,0,5000
"05090302602001","050903088802602001",1,2714.22485351563,"05090302602","050903088802602",5,9,3,8,88,26,2,1,1,"**CONFIDENTIAL**",1,1,3,6,3,2008,6,2,9,2008,1000,0,1000
"05090303404001","050903088803404001",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,1,1,"**CONFIDENTIAL**",4,1,,7,12,2007,7,1,,,2000,200,2200
"05090303404007","050903088803404007",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,7,1,"**CONFIDENTIAL**",1,1,,7,4,2007,8,1,,,500,0,500
"05090303404013","050903088803404013",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,13,1,"**CONFIDENTIAL**",1,1,,7,2,2008,8,1,,,100,0,100
"05090303404019","050903088803404019",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,19,1,"**CONFIDENTIAL**",1,1,,7,11,2007,8,1,,,300,0,300
"05090303404023","050903088803404023",1,285.904693603516,"05090303404","050903088803404",5,9,3,8,88,34,4,23,1,"**CONFIDENTIAL**",1,1,,7,1,2008,8,1,,,200,0,200
"05090303404026","050903088803404026",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,26,1,"**CONFIDENTIAL**",1,1,,7,12,2008,8,1,,,400,0,400
"05090303404032","050903088803404032",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,32,1,"**CONFIDENTIAL**",1,1,,7,9,2007,8,1,,,400,0,400
"05090303404037","050903088803404037",1,285.904693603516,"05090303404","050903088803404",5,9,3,8,88,34,4,37,1,"**CONFIDENTIAL**",1,1,,7,1,2008,8,1,,,100,0,100
"05090303404039","050903088803404039",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,39,1,"**CONFIDENTIAL**",1,1,,7,1,2008,8,1,,,250,0,250
"05090303404045","050903088803404045",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,45,1,"**CONFIDENTIAL**",1,1,,7,12,2007,8,1,,,300,0,300
"05090303404051","050903088803404051",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,51,1,"**CONFIDENTIAL**",1,1,,1,10,2007,8,1,,,180,0,180
"05090303404057","050903088803404057",1,2458.78051757813,"05090303404","050903088803404",5,9,3,8,88,34,4,57,1,"**CONFIDENTIAL**",1,1,,6,1,2008,8,1,,,500,0,500
"05090400302001","050904088800302001",1,3452.86206054688,"05090400302","050904088800302",5,9,4,8,88,3,2,1,1,"**CONFIDENTIAL**",2,1,,2,4,2008,8,1,,,500,0,500
"05090400302004","050904088800302004",1,3452.86206054688,"05090400302","050904088800302",5,9,4,8,88,3,2,4,1,"**CONFIDENTIAL**",3,1,,2,4,2008,8,1,,,1200,0,1200
"05090400302007","050904088800302007",1,3452.86206054688,"05090400302","050904088800302",5,9,4,8,88,3,2,7,1,"**CONFIDENTIAL**",3,1,,2,8,2007,8,1,,,200,200,400
"05090400302010","050904088800302010",1,3452.86206054688,"05090400302","050904088800302",5,9,4,8,88,3,2,10,1,"**CONFIDENTIAL**",2,1,,2,5,2008,8,2,7,2008,200,0,200
"05090400302017","050904088800302017",1,3452.86206054688,"05090400302","050904088800302",5,9,4,8,88,3,2,17,1,"**CONFIDENTIAL**",2,1,,3,3,2008,8,2,6,2008,1000,0,1000
"05090400302017","050904088800302017",1,3452.86206054688,"05090400302","050904088800302",5,9,4,8,88,3,2,17,1,"**CONFIDENTIAL**",2,1,,3,3,2008,8,2,6,2008,1000,0,1000
"05090400302018","050904088800302018",1,2697.54858398438,"05090400302","050904088800302",5,9,4,8,88,3,2,18,1,"**CONFIDENTIAL**",2,1,,2,9,2007,8,2,9,2008,150,150,300
"06020100802102","060201088800802102",1,2400.23022460938,"06020100802","060201088800802",6,2,1,8,88,8,2,102,1,"**CONFIDENTIAL**",1,1,5,2,9,2007,7,1,,,2500,250,2750
"06020100802164","060201088800802164",1,2400.23022460938,"06020100802","060201088800802",6,2,1,8,88,8,2,164,1,"**CONFIDENTIAL**",1,1,,2,9,2007,5,1,,,1000,0,1000
"06020100802255","060201088800802255",1,2400.23022460938,"06020100802","060201088800802",6,2,1,8,88,8,2,255,1,"**CONFIDENTIAL**",1,1,2,2,7,2007,5,1,,,1000,250,1250
"06020400402029","060204088800402029",1,2871.13940429688,"06020400402","060204088800402",6,2,4,8,88,4,2,29,1,"**CONFIDENTIAL**",7,1,,2,9,2007,6,1,,,615,55,670
"06020400402151","060204088800402151",1,2871.13940429688,"06020400402","060204088800402",6,2,4,8,88,4,2,151,1,"**CONFIDENTIAL**",1,1,,7,12,2007,7,1,,,200,0,200
"06020400402176","060204088800402176",1,2871.13940429688,"06020400402","060204088800402",6,2,4,8,88,4,2,176,1,"**CONFIDENTIAL**",3,1,,3,11,2007,8,1,,,800,0,800
"06020400402200","060204088800402200",1,2871.13940429688,"06020400402","060204088800402",6,2,4,8,88,4,2,200,1,"**CONFIDENTIAL**",2,1,,3,4,2008,7,1,,,200,0,200
"06020400402224","060204088800402224",1,2871.13940429688,"06020400402","060204088800402",6,2,4,8,88,4,2,224,1,"**CONFIDENTIAL**",3,1,,2,10,2007,7,1,,,300,0,300
"06020701002038","060207088801002038",1,2358.94262695313,"06020701002","060207088801002",6,2,7,8,88,10,2,38,1,"**CONFIDENTIAL**",1,1,8,2,11,2007,6,2,6,2008,5000,0,5000
"06020701002137","060207088801002137",1,2358.94262695313,"06020701002","060207088801002",6,2,7,8,88,10,2,137,1,"**CONFIDENTIAL**",3,1,2,3,3,2008,7,2,10,2008,1000,300,1300
"06030304202019","060303088804202019",1,3318.89135742188,"06030304202","060303088804202",6,3,3,8,88,42,2,19,1,"**CONFIDENTIAL**",7,1,4,2,8,2007,7,2,7,2008,1206,94,1300
"06030500102177","060305010100102177",2,4134.615234375,"06030500102","060305010100102",6,3,5,1,1,1,2,177,1,"**CONFIDENTIAL**",1,1,,7,2,2008,3,1,,,1200,120,1320
"06030500102194","060305010100102194",2,4134.615234375,"06030500102","060305010100102",6,3,5,1,1,1,2,194,1,"**CONFIDENTIAL**",1,1,,2,1,2008,8,2,6,2008,350,0,350
"06030503003009","060305088803003009",1,2496.76928710938,"06030503003","060305088803003",6,3,5,8,88,30,3,9,1,"**CONFIDENTIAL**",2,1,,7,12,2007,8,2,12,2008,300,0,300
"06030503003207","060305088803003207",1,2496.76928710938,"06030503003","060305088803003",6,3,5,8,88,30,3,207,1,"**CONFIDENTIAL**",1,1,2,7,2,2008,7,1,,,1900,0,1900
"06040500203011","060405088800203011",1,663.745544433594,"06040500203","060405088800203",6,4,5,8,88,2,3,11,1,"**CONFIDENTIAL**",2,1,,7,4,2008,3,1,,,300,0,300
"06060800402004","060608088800402004",1,759.726989746094,"06060800402","060608088800402",6,6,8,8,88,4,2,4,1,"**CONFIDENTIAL**",3,1,,4,8,2007,3,1,,,500,0,500
"07010300404004","070103088800404004",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,4,1,"**CONFIDENTIAL**",2,1,,7,2,2008,8,2,12,2008,2000,200,2200
"07010300404025","070103088800404025",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,25,1,"**CONFIDENTIAL**",2,2,,2,5,2008,8,2,7,2008,1000,150,1150
"07010300404046","070103088800404046",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,46,1,"**CONFIDENTIAL**",2,1,2,5,12,2008,8,2,12,2008,1000,200,1200
"07010300404089","070103088800404089",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,89,1,"**CONFIDENTIAL**",7,1,,7,8,2007,6,2,8,2008,5000,700,5700
"07010300404089","070103088800404089",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,89,2,"**CONFIDENTIAL**",2,1,,7,1,2007,4,2,13,2008,2500,250,2750
"07010300404192","070103088800404192",1,1450.88818359375,"07010300404","070103088800404",7,1,3,8,88,4,4,192,1,"**CONFIDENTIAL**",10,2,,4,1,2008,6,2,12,2008,500,60,560
"07010300404199","070103088800404199",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,199,1,"**CONFIDENTIAL**",7,1,,4,3,2007,6,2,12,2008,10000,1500,11500
"07010300404199","070103088800404199",1,3584.54711914063,"07010300404","070103088800404",7,1,3,8,88,4,4,199,2,"**CONFIDENTIAL**",2,1,,7,1,2008,8,1,,,3000,0,3000
"07010502502034","070105088802502034",1,4376.744140625,"07010502502","070105088802502",7,1,5,8,88,25,2,34,1,"**CONFIDENTIAL**",1,1,,2,10,2007,5,2,10,2008,1000,0,1000
"07010502502049","070105088802502049",1,4376.744140625,"07010502502","070105088802502",7,1,5,8,88,25,2,49,1,"**CONFIDENTIAL**",1,1,,2,11,2007,7,2,3,2009,2000,1000,3000
"07010502502064","070105088802502064",1,4376.744140625,"07010502502","070105088802502",7,1,5,8,88,25,2,64,1,"**CONFIDENTIAL**",1,1,,2,10,2007,5,2,5,2008,600,300,900
"07010502502094","070105088802502094",1,4376.744140625,"07010502502","070105088802502",7,1,5,8,88,25,2,94,1,"**CONFIDENTIAL**",1,1,,2,2,2008,3,1,,,1000,0,1000
"07010502502109","070105088802502109",1,4376.744140625,"07010502502","070105088802502",7,1,5,8,88,25,2,109,1,"**CONFIDENTIAL**",1,1,,7,1,2008,7,1,,,500,150,650
"07010502502139","070105088802502139",1,4376.744140625,"07010502502","070105088802502",7,1,5,8,88,25,2,139,1,"**CONFIDENTIAL**",7,1,2,2,9,2007,8,2,9,2008,33112,4966,38078
"07011000102034","070110010100102034",2,2627.05419921875,"07011000102","070110010100102",7,1,10,1,1,1,2,34,1,"**CONFIDENTIAL**",1,1,,7,10,2007,3,1,,,1000,0,1000
"07011000102124","070110010100102124",2,2627.05419921875,"07011000102","070110010100102",7,1,10,1,1,1,2,124,1,"**CONFIDENTIAL**",1,2,,6,5,2007,8,1,,,6000,0,6000
"07011000102169","070110010100102169",2,2627.05419921875,"07011000102","070110010100102",7,1,10,1,1,1,2,169,1,"**CONFIDENTIAL**",7,1,2,5,10,2007,3,2,10,2008,100000,2000,102000
"07011100401004","070111088800401004",1,4259.279296875,"07011100401","070111088800401",7,1,11,8,88,4,1,4,1,"**CONFIDENTIAL**",1,1,,5,2,2008,3,1,,,1000,0,1000
"07011100401019","070111088800401019",1,3549.3994140625,"07011100401","070111088800401",7,1,11,8,88,4,1,19,1,"**CONFIDENTIAL**",7,1,,5,3,2008,4,2,3,2009,20000,500,20500
"07011100401020","070111088800401020",1,3549.3994140625,"07011100401","070111088800401",7,1,11,8,88,4,1,20,1,"**CONFIDENTIAL**",7,1,2,5,1,2008,3,2,11,2008,10000,500,10500
"07011100401020","070111088800401020",1,3549.3994140625,"07011100401","070111088800401",7,1,11,8,88,4,1,20,2,"**CONFIDENTIAL**",7,1,2,5,1,2008,3,2,11,2008,3000,150,3150
"07011100401046","070111088800401046",1,4259.279296875,"07011100401","070111088800401",7,1,11,8,88,4,1,46,2,"**CONFIDENTIAL**",7,2,,5,5,2008,8,2,12,2008,37000,0,37000
"07011100401098","070111088800401098",1,4259.279296875,"07011100401","070111088800401",7,1,11,8,88,4,1,98,1,"**CONFIDENTIAL**",3,3,,3,3,2008,8,2,7,2008,400,0,400
"07011100401110","070111088800401110",1,4259.279296875,"07011100401","070111088800401",7,1,11,8,88,4,1,110,1,"**CONFIDENTIAL**",7,1,,2,9,2007,6,2,9,2008,800,0,800
"07011202605064","070112088802605064",1,5791.6826171875,"07011202605","070112088802605",7,1,12,8,88,26,5,64,1,"**CONFIDENTIAL**",1,1,,2,10,2007,8,1,,,450,0,450
"07011202605079","070112088802605079",1,5791.6826171875,"07011202605","070112088802605",7,1,12,8,88,26,5,79,1,"**CONFIDENTIAL**",1,1,2,7,7,2007,8,1,,,2000,0,2000
"07011500108080","070115010100108080",3,5242.51416015625,"07011500108","070115010100108",7,1,15,1,1,1,8,80,1,"**CONFIDENTIAL**",7,1,,7,10,2007,3,2,10,2008,5000,800,5800
"07011500108148","070115010100108148",3,5242.51416015625,"07011500108","070115010100108",7,1,15,1,1,1,8,148,1,"**CONFIDENTIAL**",5,1,,6,1,2008,3,2,10,2008,5000,0,5000
"07011500108216","070115010100108216",3,5242.51416015625,"07011500108","070115010100108",7,1,15,1,1,1,8,216,1,"**CONFIDENTIAL**",8,2,,7,4,2008,3,2,12,2008,800,0,800
"07020201001003","070202088801001003",1,6878.13818359375,"07020201001","070202088801001",7,2,2,8,88,10,1,3,1,"**CONFIDENTIAL**",7,1,,7,9,2007,6,2,9,2008,4260,1590,5850
"07020201001013","070202088801001013",1,6878.13818359375,"07020201001","070202088801001",7,2,2,8,88,10,1,13,1,"**CONFIDENTIAL**",1,1,,7,1,2008,4,1,,,800,0,800
"07020201001028","070202088801001028",1,6878.13818359375,"07020201001","070202088801001",7,2,2,8,88,10,1,28,1,"**CONFIDENTIAL**",1,2,,3,5,2007,7,1,,,500,0,500
"07020701001014","070207088801001014",1,5540.35205078125,"07020701001","070207088801001",7,2,7,8,88,10,1,14,1,"**CONFIDENTIAL**",2,1,2,2,12,2007,4,2,8,2008,500,500,1000
"07021001401015","070210088801401015",1,4696.45263671875,"07021001401","070210088801401",7,2,10,8,88,14,1,15,1,"**CONFIDENTIAL**",1,1,2,2,7,2007,7,1,,,1000,500,1500
"07021001401129","070210088801401129",1,4696.45263671875,"07021001401","070210088801401",7,2,10,8,88,14,1,129,1,"**CONFIDENTIAL**",1,1,,2,11,2007,5,1,,,4000,1000,5000
"07021100311011","070211010100311011",3,4669.89794921875,"07021100311","070211010100311",7,2,11,1,1,3,11,11,1,"**CONFIDENTIAL**",1,1,2,6,1,2008,3,1,,,3000,0,3000
"07021100311056","070211010100311056",3,4669.89794921875,"07021100311","070211010100311",7,2,11,1,1,3,11,56,1,"**CONFIDENTIAL**",1,1,,6,1,2008,3,1,,,300,0,300
"07021100311071","070211010100311071",3,4669.89794921875,"07021100311","070211010100311",7,2,11,1,1,3,11,71,1,"**CONFIDENTIAL**",9,1,2,5,3,2007,3,2,3,2009,7000,1500,8500
"07021100311116","070211010100311116",3,4669.89794921875,"07021100311","070211010100311",7,2,11,1,1,3,11,116,1,"**CONFIDENTIAL**",1,1,,6,2,2008,3,1,,,1000,0,1000
"07021100311146","070211010100311146",3,4669.89794921875,"07021100311","070211010100311",7,2,11,1,1,3,11,146,1,"**CONFIDENTIAL**",1,2,,6,3,2008,1,1,,,400,0,400
"07021100311221","070211010100311221",3,4669.89794921875,"07021100311","070211010100311",7,2,11,1,1,3,11,221,1,"**CONFIDENTIAL**",1,1,,2,1,2008,2,1,,,3200,0,3200
"07030200501055","070302088800501055",1,2365.28662109375,"07030200501","070302088800501",7,3,2,8,88,5,1,55,1,"**CONFIDENTIAL**",1,1,,7,5,2008,8,2,10,2008,520,0,520
"07030200501091","070302088800501091",1,2365.28662109375,"07030200501","070302088800501",7,3,2,8,88,5,1,91,1,"**CONFIDENTIAL**",11,1,2,2,2,2008,7,1,,,200,0,200
"07030200501145","070302088800501145",1,2365.28662109375,"07030200501","070302088800501",7,3,2,8,88,5,1,145,1,"**CONFIDENTIAL**",2,1,,7,2,2008,7,2,6,2008,500,0,500
"07030400501016","070304088800501016",1,2879.453125,"07030400501","070304088800501",7,3,4,8,88,5,1,16,1,"**CONFIDENTIAL**",4,1,,7,6,2007,6,2,6,2008,300,300,600
"07030600204004","070306088800204004",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,4,1,"**CONFIDENTIAL**",7,1,2,2,11,2007,6,1,,,581,92,673
"07030600204022","070306088800204022",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,22,1,"**CONFIDENTIAL**",7,2,7,2,10,2007,7,1,,,639,92,731
"07030600204040","070306088800204040",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,40,1,"**CONFIDENTIAL**",1,1,2,2,6,2008,4,2,8,2008,2000,0,2000
"07030600204058","070306088800204058",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,58,1,"**CONFIDENTIAL**",7,1,2,2,11,2007,5,1,,,750,0,750
"07030600204076","070306088800204076",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,76,1,"**CONFIDENTIAL**",7,1,3,2,10,2007,6,1,,,1868,326,2194
"07030600204131","070306088800204131",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,131,1,"**CONFIDENTIAL**",1,3,,2,9,2007,8,1,,,400,0,400
"07030600204167","070306088800204167",1,2306.56176757813,"07030600204","070306088800204",7,3,6,8,88,2,4,167,1,"**CONFIDENTIAL**",1,1,2,2,8,2007,6,1,,,1000,1000,2000
"07040101103110","070401088801103110",1,17594.1875,"07040101103","070401088801103",7,4,1,8,88,11,3,110,1,"**CONFIDENTIAL**",1,1,,2,5,2007,7,1,,,1500,0,1500
"07040400903017","070404088800903017",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,17,1,,1,2,,6,8,2008,1,1,,,400,100,500
"07040400903023","070404088800903023",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,23,1,"**CONFIDENTIAL**",1,1,,6,3,2008,4,2,7,2008,7000,0,7000
"07040400903059","070404088800903059",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,59,1,"**CONFIDENTIAL**",1,1,,5,10,2007,8,2,8,2008,500,0,500
"07040400903059","070404088800903059",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,59,2,"**CONFIDENTIAL**",3,1,,5,1,2008,8,1,,,450,150,600
"07040400903113","070404088800903113",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,113,1,"**CONFIDENTIAL**",1,1,,5,8,2007,5,1,,,300,150,450
"07040400903131","070404088800903131",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,131,1,"**CONFIDENTIAL**",1,1,,2,2,2007,7,1,,,500,100,600
"07040400903167","070404088800903167",1,9055.384765625,"07040400903","070404088800903",7,4,4,8,88,9,3,167,1,"**CONFIDENTIAL**",1,1,,2,5,2007,8,2,6,2009,400,200,600
"07040500603219","070405010100603219",3,7403.658203125,"07040500603","070405010100603",7,4,5,1,1,6,3,219,3,"**CONFIDENTIAL**",1,3,,4,5,2007,8,2,10,2008,15000,0,15000
"07040601903021","070406088801903021",1,15017.6044921875,"07040601903","070406088801903",7,4,6,8,88,19,3,21,1,"**CONFIDENTIAL**",4,1,,4,2,2008,8,2,8,2008,500,500,1000
"07041000105114","070410010100105114",2,2363.13793945313,"07041000105","070410010100105",7,4,10,1,1,1,5,114,1,"**CONFIDENTIAL**",7,1,,,8,2007,3,2,7,2008,7000,1196,8196
"07041200908015","070412088800908015",1,17411.525390625,"07041200908","070412088800908",7,4,12,8,88,9,8,15,1,"**CONFIDENTIAL**",1,1,,2,8,2007,4,2,8,2008,600,400,1000
"07041200908030","070412088800908030",1,17411.525390625,"07041200908","070412088800908",7,4,12,8,88,9,8,30,1,"**CONFIDENTIAL**",1,1,,7,1,2008,6,2,8,2008,600,0,600
"07041200908050","070412088800908050",1,17411.525390625,"07041200908","070412088800908",7,4,12,8,88,9,8,50,1,"**CONFIDENTIAL**",1,1,,3,1,2008,6,2,1,2009,1000,0,1000
"07041200908065","070412088800908065",1,17411.525390625,"07041200908","070412088800908",7,4,12,8,88,9,8,65,1,"**CONFIDENTIAL**",2,1,,3,4,2008,6,1,,,300,100,400
"07041200908080","070412088800908080",1,17411.525390625,"07041200908","070412088800908",7,4,12,8,88,9,8,80,1,"**CONFIDENTIAL**",1,1,,7,10,2007,6,2,10,2008,1000,500,1500
"07041200908125","070412088800908125",1,17411.525390625,"07041200908","070412088800908",7,4,12,8,88,9,8,125,1,"**CONFIDENTIAL**",2,1,,7,11,2007,6,1,,,1500,0,1500
"07041700202171","070417088800202171",1,12057.189453125,"07041700202","070417088800202",7,4,17,8,88,2,2,171,1,"**CONFIDENTIAL**",1,1,2,3,4,2008,5,2,10,2008,500,500,1000
"07050100907150","070501088800907150",1,3398.41943359375,"07050100907","070501088800907",7,5,1,8,88,9,7,150,1,"**CONFIDENTIAL**",2,1,,7,1,2008,8,1,,,150,0,150
"07050100907150","070501088800907150",1,3398.41943359375,"07050100907","070501088800907",7,5,1,8,88,9,7,150,2,"**CONFIDENTIAL**",1,1,,7,8,2007,8,1,,,50,0,50
"07050302201016","070503088802201016",1,4547.63330078125,"07050302201","070503088802201",7,5,3,8,88,22,1,16,1,"**CONFIDENTIAL**",3,1,,5,2,2008,1,1,,,10000,0,10000
"07050302201128","070503088802201128",1,4547.63330078125,"07050302201","070503088802201",7,5,3,8,88,22,1,128,1,"**CONFIDENTIAL**",3,5,,5,2,2008,1,1,,,3000,0,3000
"07050302201149","070503088802201149",1,4547.63330078125,"07050302201","070503088802201",7,5,3,8,88,22,1,149,1,"**CONFIDENTIAL**",1,1,,1,1,2008,8,2,8,2008,500,0,500
"07050302201191","070503088802201191",1,4547.63330078125,"07050302201","070503088802201",7,5,3,8,88,22,1,191,3,"**CONFIDENTIAL**",3,1,2,5,1,2008,3,1,,,1000,500,1500
"07050302201191","070503088802201191",1,4547.63330078125,"07050302201","070503088802201",7,5,3,8,88,22,1,191,5,"**CONFIDENTIAL**",3,1,2,5,2,2008,3,1,,,1000,500,1500
"07050500304013","070505088800304013",1,3564.400390625,"07050500304","070505088800304",7,5,5,8,88,3,4,13,1,"**CONFIDENTIAL**",7,2,,7,10,2007,3,2,10,2008,6000,1200,7200
"07050500304073","070505088800304073",1,3564.400390625,"07050500304","070505088800304",7,5,5,8,88,3,4,73,1,"**CONFIDENTIAL**",7,1,,7,10,2007,8,2,10,2009,4000,800,4800
"07060100207010","070601010100207010",3,4382.91845703125,"07060100207","070601010100207",7,6,1,1,1,2,7,10,1,"**CONFIDENTIAL**",2,2,,7,5,2008,8,2,8,2008,400,0,400
