"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1166","30","0.584547074161183","0.589098532494759","0.615711252653928","0.643169878599815","0.647074336063539","0.222222222222222","0.25","0.347826086956522","0.458333333333333","0.482786429365962","500","rural","poor_2011_1500"
"1167","35","0.351694915254237","0.355932203389831","0.382978723404255","0.410066064743449","0.416144746232881","0.566666666666667","0.590909090909091","0.7","0.807692307692308","0.833333333333333","500","rural","poor_2011_1500"
"1168","40","0.261043409806568","0.265392781316348","0.290562303193882","0.315811965811966","0.31993223487711","0.607142857142857","0.625","0.733333333333333","0.833333333333333","0.857142857142857","500","rural","poor_2011_1500"
"1169","45","0.164548301132578","0.169439923217777","0.192348349325094","0.213983050847458","0.21757786584341","0.769166666666667","0.782608695652174","0.863636363636364","0.958333333333333","0.962962962962963","500","rural","poor_2011_1500"
"1170","50","0.140127388535032","0.144640067299603","0.165966386554622","0.187368421052632","0.190680408982696","0.791666666666667","0.807630272952854","0.884615384615385","0.961538461538462","0.966666666666667","500","rural","poor_2011_1500"
"1171","55","0.0826184027032826","0.0864978902953586","0.102644734720206","0.119838692551365","0.123148800650495","0.814814814814815","0.827586206896552","0.9","0.96551724137931","0.969719251336898","500","rural","poor_2011_1500"
"1172","60","0.0617021276595745","0.0635593220338983","0.0788912579957356","0.0936370249136206","0.0974589457767776","0.814814814814815","0.827586206896552","0.9","0.96551724137931","0.969719251336898","500","rural","poor_2011_1500"
"1173","65","0.0381335775970187","0.0402499820833483","0.0527426160337553","0.0642436048939554","0.0677966101694915","0.862068965517241","0.870967741935484","0.931034482758621","1","1","500","rural","poor_2011_1500"
"1174","70","0.0231080325211846","0.0236533757902995","0.0340425531914894","0.0446808510638298","0.0467091295116773","0.862068965517241","0.870967741935484","0.931034482758621","1","1","500","rural","poor_2011_1500"
"1175","75","0.0147671552298468","0.0167364016736402","0.0251572327044025","0.0339702760084926","0.0355667175425208","0.862068965517241","0.870967741935484","0.931034482758621","1","1","500","rural","poor_2011_1500"
"1176","80","0.0104155860995851","0.0105932203389831","0.0170940170940171","0.0254777070063694","0.0271398747390397","0.862068965517241","0.870967741935484","0.931034482758621","1","1","500","rural","poor_2011_1500"
"1177","85","0.00636908938788729","0.00838574423480084","0.0146137787056367","0.0209643605870021","0.0212325518362922","0.862068965517241","0.870967741935484","0.931034482758621","1","1","500","rural","poor_2011_1500"
"1178","90","0.00210526315789474","0.00211864406779661","0.00638297872340425","0.0107066381156317","0.0127118644067797","0.92","0.925925925925926","0.964285714285714","1","1","500","rural","poor_2011_1500"
"1179","95","0","0","0.00422832980972516","0.00836820083682008","0.00847457627118644","1","1","1","1","1","500","rural","poor_2011_1500"
"1180","5","1","1","1","1","1","0","0","0","0","0","100","urban","poor_2011_1500"
"1181","10","1","1","1","1","1","0","0","0","0","0","100","urban","poor_2011_1500"
"1182","15","1","1","1","1","1","0","0","0","0","0","100","urban","poor_2011_1500"
"1183","20","1","1","1","1","1","0","0","0","0","0","100","urban","poor_2011_1500"
"1184","25","0.977521705822268","0.977777777777778","1","1","1","0","0","0","0","0","100","urban","poor_2011_1500"
"1185","30","0.966666666666667","0.967391304347826","0.989010989010989","1","1","0","0","0","0","0","100","urban","poor_2011_1500"
"1186","35","0.933314606741573","0.935483870967742","0.967741935483871","0.98936170212766","1","0","0","0","0.125","0.166666666666667","100","urban","poor_2011_1500"
"1187","40","0.912087912087912","0.921348314606742","0.955555555555556","0.988636363636364","0.989247311827957","0","0","0","0.125","0.166666666666667","100","urban","poor_2011_1500"
"1188","45","0.872064891222806","0.881720430107527","0.923913043478261","0.965909090909091","0.967391304347826","0","0","0","0.166666666666667","0.2","100","urban","poor_2011_1500"
