"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s11q01","ph_s11q01b_1","ph_s11q01b_2","ph_s11q01c_1","ph_s11q01c_2","ph_s11q02_a","ph_s11q02_b","ph_s11q03_a","ph_s11q03_b","ph_s11q04","ph_s11q05_a","ph_s11q05_b","ph_s11q06_a","ph_s11q06_b","ph_s11q07","ph_s11q08","ph_s11q09","ph_s11q10a_1","ph_s11q10a_2","ph_s11q10_1","ph_s11q10_2","ph_s11q11_1","ph_s11q11_2","ph_s11q12_1","ph_s11q12_2","ph_s11q14_1","ph_s11q14_2","ph_s11q15_1","ph_s11q15_2","ph_s11q15_4","ph_s11q16_a","ph_s11q16_b","ph_s11q17","ph_s11q18","ph_s11q18_others","ph_s11q19_a","ph_s11q19_b","ph_s11q20_a","ph_s11q20_b","ph_s11q21_a","ph_s11q21_b","ph_s11q22_a","ph_s11q22_b","ph_s11q22_c","ph_s11q22_d","ph_s11q22_e","ph_s11q22_f","ph_s11q22_g","obs"
"0101030180403401","01010301804034","010103088801804034",1,3971.76220703125,"01010301804",1,1,3,18,4,34,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,4,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,3
"0101030180403401","01010301804034","010103088801804034",1,3971.76220703125,"01010301804",1,1,3,18,4,34,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,17,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,2
"0101030180403401","01010301804034","010103088801804034",1,3971.76220703125,"01010301804",1,1,3,18,4,34,1,"SUNFLOWER",28,2,,,,,,,,,,,,,,,,,3,182,0,,0,,0,,1,181,0,,0,,,1,3,,3,182,4,,1,7,96,0,0,4,0,0,100,4
"0101030180404901","01010301804049","010103088801804049",1,3971.76220703125,"01010301804",1,1,3,18,4,49,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,32,182,0,,0,,5,182,8,182,0,,0,,,1,6,,3,52,1,5,1,3,90,0,2,8,0,0,100,1
"0101030180404901","01010301804049","010103088801804049",1,3971.76220703125,"01010301804",1,1,3,18,4,49,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,6,182,0,,0,,,1,6,,1,122,1,5,1,3,96,0,0,4,0,0,100,4
"0101030180404901","01010301804049","010103088801804049",1,3971.76220703125,"01010301804",1,1,3,18,4,49,1,"TEFF",7,2,,,,,,,,,,,,,,,,,20,182,0,,0,,0,,2,182,0,,0,,,1,3,,30,182,1,5,3,2,95,0,0,5,0,0,100,5
"0101030180404901","01010301804049","010103088801804049",1,3971.76220703125,"01010301804",1,1,3,18,4,49,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,3,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,3
"0101030180404901","01010301804049","010103088801804049",1,3971.76220703125,"01010301804",1,1,3,18,4,49,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,150,2,0,,0,,,1,6,,20,182,1,5,1,3,80,0,0,20,0,0,100,2
"0101030180406901","01010301804069","010103088801804069",1,3971.76220703125,"01010301804",1,1,3,18,4,69,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,1,122,1,52,0,,2,182,12,182,0,,0,,,1,6,,2,122,1,5,1,7,96,0,4,0,0,0,100,1
"0101030180406901","01010301804069","010103088801804069",1,3971.76220703125,"01010301804",1,1,3,18,4,69,1,"MILLET",3,2,,,,,,,,,,,,,,,,,32,182,0,,0,,0,,0,,0,,0,,,1,6,,32,182,6,,1,3,96,0,0,4,0,0,100,4
"0101030180406901","01010301804069","010103088801804069",1,3971.76220703125,"01010301804",1,1,3,18,4,69,1,"CHICK PEAS",11,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,2,182,0,,0,,,1,3,,2,182,1,5,3,,94,0,0,6,0,0,100,2
"0101030180406901","01010301804069","010103088801804069",1,3971.76220703125,"01010301804",1,1,3,18,4,69,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,2,182,0,,0,,,1,3,,2,182,1,5,3,,85,0,0,15,0,0,100,3
"0101030180406901","01010301804069","010103088801804069",1,3971.76220703125,"01010301804",1,1,3,18,4,69,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,2,182,0,,0,,0,,1,151,0,,0,,,1,3,,3,182,6,,1,3,95,0,0,5,0,0,100,5
"0101030180408501","01010301804085","010103088801804085",1,3971.76220703125,"01010301804",1,1,3,18,4,85,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,1,53,0,,0,,12,182,16,182,0,,0,,,1,6,,2,3,1,5,1,3,92,0,3,5,0,0,100,1
"0101030180408501","01010301804085","010103088801804085",1,3971.76220703125,"01010301804",1,1,3,18,4,85,1,"MILLET",3,2,,,,,,,,,,,,,,,,,30,182,0,,0,,0,,20,182,0,,0,,,1,6,,6,122,1,5,1,3,96,0,0,4,0,0,100,3
"0101030180408501","01010301804085","010103088801804085",1,3971.76220703125,"01010301804",1,1,3,18,4,85,1,"TEFF",7,2,,,,,,,,,,,,,,,,,30,182,0,,0,,0,,20,182,0,,0,,,1,6,,3,122,1,5,1,3,96,0,0,4,0,0,100,4
"0101030180408501","01010301804085","010103088801804085",1,3971.76220703125,"01010301804",1,1,3,18,4,85,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,8,182,0,,0,,0,,1,181,0,,0,,,1,6,,6,182,1,5,1,3,98,0,0,2,0,0,100,2
"0101030180410001","01010301804100","010103088801804100",1,3971.76220703125,"01010301804",1,1,3,18,4,100,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,4,122,0,,0,,32,182,16,182,0,,0,,,1,6,,9,122,1,5,1,3,90,0,4,6,0,0,100,1
"0101030180410001","01010301804100","010103088801804100",1,3971.76220703125,"01010301804",1,1,3,18,4,100,1,"MILLET",3,2,,,,,,,,,,,,,,,,,4,182,0,,0,,0,,0,,0,,0,,,1,3,,6,182,5,,1,,100,0,0,0,0,0,100,2
"0101030180410001","01010301804100","010103088801804100",1,3971.76220703125,"01010301804",1,1,3,18,4,100,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,0,,0,,0,,,1,3,,6,182,1,,1,,100,0,0,0,0,0,100,3
"0101030180411501","01010301804115","010103088801804115",1,3971.76220703125,"01010301804",1,1,3,18,4,115,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,1,51,1,51,0,,16,182,24,182,0,,0,,,1,6,,1,51,5,,1,8,98,0,2,0,0,0,100,1
"0101030180411501","01010301804115","010103088801804115",1,3971.76220703125,"01010301804",1,1,3,18,4,115,1,"MILLET",3,2,,,,,,,,,,,,,,,,,1,51,0,,0,,0,,24,182,0,,0,,,1,6,,1,51,5,,1,7,100,0,0,0,0,0,100,2
"0101030180411501","01010301804115","010103088801804115",1,3971.76220703125,"01010301804",1,1,3,18,4,115,1,"TEFF",7,2,,,,,,,,,,,,,,,,,32,182,0,,0,,0,,24,182,0,,0,,,1,6,,2,52,1,5,1,7,100,0,0,0,0,0,100,3
"0101030180411501","01010301804115","010103088801804115",1,3971.76220703125,"01010301804",1,1,3,18,4,115,1,"CHICK PEAS",11,2,,,,,,,,,,,,,,,,,19,182,0,,0,,0,,2,182,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,5
"0101030180411501","01010301804115","010103088801804115",1,3971.76220703125,"01010301804",1,1,3,18,4,115,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,16,182,0,,0,,0,,8,182,0,,0,,,1,3,,8,182,1,5,1,,100,0,0,0,0,0,100,6
"0101030180411501","01010301804115","010103088801804115",1,3971.76220703125,"01010301804",1,1,3,18,4,115,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,16,182,0,,0,,0,,2,182,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,4
"0101030180413001","01010301804130","010103088801804130",1,3971.76220703125,"01010301804",1,1,3,18,4,130,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,2,3,0,,0,,16,182,16,182,0,,0,,,1,3,,3,3,1,5,1,7,92,0,2,6,0,0,100,1
"0101030180413001","01010301804130","010103088801804130",1,3971.76220703125,"01010301804",1,1,3,18,4,130,1,"MILLET",3,2,,,,,,,,,,,,,,,,,33,182,1,121,0,,0,,0,,0,,0,,,1,3,,42,182,1,5,1,7,95,0,0,5,0,0,100,4
"0101030180413001","01010301804130","010103088801804130",1,3971.76220703125,"01010301804",1,1,3,18,4,130,1,"TEFF",7,2,,,,,,,,,,,,,,,,,33,182,0,,0,,0,,0,,0,,0,,,1,3,,1,122,1,5,1,7,94,0,0,6,0,0,100,3
"0101030180413001","01010301804130","010103088801804130",1,3971.76220703125,"01010301804",1,1,3,18,4,130,1,"CHICK PEAS",11,2,,,,,,,,,,,,,,,,,4,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,2
"0101030180413001","01010301804130","010103088801804130",1,3971.76220703125,"01010301804",1,1,3,18,4,130,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,5,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,5
"0101030180414501","01010301804145","010103088801804145",1,3971.76220703125,"01010301804",1,1,3,18,4,145,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,3,122,0,,1,122,6,182,16,182,0,,0,,,1,3,,1,122,1,5,1,3,94,0,2,4,0,0,100,1
"0101030180414501","01010301804145","010103088801804145",1,3971.76220703125,"01010301804",1,1,3,18,4,145,1,"MILLET",3,2,,,,,,,,,,,,,,,,,1,122,1,122,30,182,0,,0,,0,,0,,,1,6,,2,122,1,5,1,3,95,0,0,5,0,0,100,4
"0101030180414501","01010301804145","010103088801804145",1,3971.76220703125,"01010301804",1,1,3,18,4,145,1,"TEFF",7,2,,,,,,,,,,,,,,,,,1,122,32,182,0,,0,,0,,0,,0,,,1,6,,1,122,1,5,1,3,95,0,0,5,0,0,100,5
"0101030180414501","01010301804145","010103088801804145",1,3971.76220703125,"01010301804",1,1,3,18,4,145,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,25,182,2,122,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,3
"0101030180414501","01010301804145","010103088801804145",1,3971.76220703125,"01010301804",1,1,3,18,4,145,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,8,182,0,,0,,1,182,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,2
"0101050020400101","01010500204001","010105088800204001",1,3921.96020507813,"01010500204",1,1,5,2,4,1,1,"MILLET",3,2,,,,,,,,,,,,,,,,,1,122,2,122,0,,0,,0,,0,,0,,,1,6,,2,122,4,,1,,45,0,0,10,20,25,100,2
"0101050020400101","01010500204001","010105088800204001",1,3921.96020507813,"01010500204",1,1,5,2,4,1,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,1,122,2,123,0,,0,,0,,0,,0,,,1,6,,5,122,4,,1,,90,0,0,10,0,0,100,1
"0101050020402501","01010500204025","010105088800204025",1,3921.96020507813,"01010500204",1,1,5,2,4,25,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,25,182,0,,0,,0,,5,182,0,,0,,,2,,,,,,,1,,95,0,0,5,0,0,100,1
"0101050020402501","01010500204025","010105088800204025",1,3921.96020507813,"01010500204",1,1,5,2,4,25,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,5,123,0,,0,,0,,0,,0,,,1,4,,8,123,4,,1,7,50,0,0,5,0,45,100,2
"0101050020404901","01010500204049","010105088800204049",1,3921.96020507813,"01010500204",1,1,5,2,4,49,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,10,182,0,,0,,,1,6,,20,182,4,,1,,90,0,0,10,0,0,100,1
"0101050020404901","01010500204049","010105088800204049",1,3921.96020507813,"01010500204",1,1,5,2,4,49,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,40,182,0,,0,,,1,6,,7,122,4,,1,1,50,0,0,5,15,30,100,3
"0101050020404901","01010500204049","010105088800204049",1,3921.96020507813,"01010500204",1,1,5,2,4,49,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,0,,40,182,0,,20,182,0,,0,,,1,6,,7,122,4,,1,1,50,10,0,5,0,35,100,2
"0101050020404901","01010500204049","010105088800204049",1,3921.96020507813,"01010500204",1,1,5,2,4,49,1,"SESAME",27,1,1,2,1,,"N01",,5,122,3300,1,2,5,2008,1,1,0,0,,0,,0,,0,,15,182,0,,0,,,2,,,,,,,1,,0,0,0,5,95,0,100,4
"0101050020407301","01010500204073","010105088800204073",1,3921.96020507813,"01010500204",1,1,5,2,4,73,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,5,182,0,,0,,,2,,,,,,,1,,95,0,0,5,0,0,100,3
"0101050020407301","01010500204073","010105088800204073",1,3921.96020507813,"01010500204",1,1,5,2,4,73,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,2,122,0,,0,,0,,0,,0,,,1,3,,4,123,4,,1,,50,0,0,15,0,35,100,2
"0101050020407301","01010500204073","010105088800204073",1,3921.96020507813,"01010500204",1,1,5,2,4,73,1,"SESAME",27,1,1,2,1,,"N01",,1,123,1600,1,2,5,2008,1,1,0,0,,60,182,0,,0,,10,182,0,,0,,,2,,,,,,,6,,0,0,0,10,90,0,100,1
"0101050020409701","01010500204097","010105088800204097",1,3921.96020507813,"01010500204",1,1,5,2,4,97,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,3,,5,122,4,,1,,75,0,0,5,0,20,100,1
"0101050020409701","01010500204097","010105088800204097",1,3921.96020507813,"01010500204",1,1,5,2,4,97,1,"SESAME",27,2,,,,,,,,,,,,,,,,,0,,3,122,0,,0,,5,182,0,,0,,,1,3,,6,122,4,,2,,0,0,0,5,95,0,100,2
"0101050020412101","01010500204121","010105088800204121",1,3921.96020507813,"01010500204",1,1,5,2,4,121,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,1,121,0,,0,,0,,3,182,0,,0,,,2,,,,,,,1,,85,0,0,5,0,10,100,1
"0101050020412101","01010500204121","010105088800204121",1,3921.96020507813,"01010500204",1,1,5,2,4,121,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,1,122,0,,0,,0,,0,,0,,,1,4,,3,122,1,,1,,65,0,0,10,0,25,100,2
"0101050020414201","01010500204142","010105088800204142",1,2491.40942382813,"01010500204",1,1,5,2,4,142,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,1
"0101050020414501","01010500204145","010105088800204145",1,3921.96020507813,"01010500204",1,1,5,2,4,145,1,"SESAME",27,1,1,2,1,,"N01",,2,122,1200,1,,4,2008,1,1,0,0,,1,122,0,,0,,0,,0,,0,,,2,,,,,,,1,7,0,0,0,0,100,0,100,1
"0101050020416901","01010500204169","010105088800204169",1,3921.96020507813,"01010500204",1,1,5,2,4,169,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,1,123,0,,0,,3,182,0,,0,,,1,3,,2,123,4,,1,,77,0,0,3,0,20,100,2
"0101050020416901","01010500204169","010105088800204169",1,3921.96020507813,"01010500204",1,1,5,2,4,169,1,"SESAME",27,1,1,2,1,,"N01",,3,122,2700,1,,4,2008,1,1,0,0,,2,122,0,,0,,3,182,0,,0,,,2,,,,,,,2,,0,0,0,23,77,0,100,1
"0101050020419301","01010500204193","010105088800204193",1,3921.96020507813,"01010500204",1,1,5,2,4,193,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,1,121,0,,0,,0,,2,182,0,,0,,,2,,,,,,,1,,95,0,0,5,0,0,100,1
"0101050020419301","01010500204193","010105088800204193",1,3921.96020507813,"01010500204",1,1,5,2,4,193,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,6,,1,112,4,,1,,90,0,0,0,0,10,100,3
"0101050020419301","01010500204193","010105088800204193",1,3921.96020507813,"01010500204",1,1,5,2,4,193,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,10,182,0,,0,,,1,6,,2,122,4,,1,,60,10,0,10,0,20,100,2
"0101050020421701","01010500204217","010105088800204217",1,3921.96020507813,"01010500204",1,1,5,2,4,217,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,30,182,0,,0,,0,,5,182,0,,0,,,2,,,,,,,1,,95,0,0,5,0,0,100,1
"0101050020421701","01010500204217","010105088800204217",1,3921.96020507813,"01010500204",1,1,5,2,4,217,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,6,,20,182,4,,1,,100,0,0,0,0,0,100,3
"0101050020421701","01010500204217","010105088800204217",1,3921.96020507813,"01010500204",1,1,5,2,4,217,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,4,122,1,122,0,,8,182,0,,0,,,1,6,,8,122,4,,1,,60,0,0,10,0,30,100,2
"0101060040200201","01010600402002","010106088800402002",1,3426.1669921875,"01010600402",1,1,6,4,2,2,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,25,182,0,,0,,0,,3,182,0,,0,,,2,,,,,,,1,,95,0,0,5,0,0,100,1
"0101060040200201","01010600402002","010106088800402002",1,3426.1669921875,"01010600402",1,1,6,4,2,2,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,25,182,0,,0,,0,,15,182,0,,0,,,1,6,,25,182,4,,1,,90,0,0,10,0,0,100,2
"0101060040201401","01010600402014","010106088800402014",1,270.486846923828,"01010600402",1,1,6,4,2,14,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,5,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,90,0,0,5,5,0,100,1
"0101060040202101","01010600402021","010106088800402021",1,3426.1669921875,"01010600402",1,1,6,4,2,21,1,"MAIZE",2,1,1,2,2,,"N01",,80,182,250,1,2,5,2008,1,1,0,0,,0,,0,,2,182,10,182,0,,0,,,1,6,,200,182,4,,1,,50,0,10,5,35,0,100,1
"0101060040202101","01010600402021","010106088800402021",1,3426.1669921875,"01010600402",1,1,6,4,2,21,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,5,122,4,122,0,,0,,40,182,0,,0,,,1,6,,18,122,1,,1,,90,0,0,5,5,0,100,2
"0101060040202101","01010600402021","010106088800402021",1,3426.1669921875,"01010600402",1,1,6,4,2,21,1,"TEFF",7,2,,,,,,,,,,,,,,,,,40,182,0,,0,,0,,20,182,0,,0,,,1,6,,70,182,4,,1,,80,0,0,10,10,0,100,4
"0101060040202101","01010600402021","010106088800402021",1,3426.1669921875,"01010600402",1,1,6,4,2,21,1,"SESAME",27,1,1,2,2,,"N02",,90,182,640,1,2,3,2008,1,3,0,2,182,0,,0,,0,,10,182,0,,0,,,1,6,,10,182,4,,3,,5,0,0,5,90,0,100,3
"0101060040203901","01010600402039","010106088800402039",1,3426.1669921875,"01010600402",1,1,6,4,2,39,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,0,,0,,0,,2,182,0,,0,,0,,,1,6,,2,121,4,,1,,30,5,5,10,50,0,100,1
"0101060040203901","01010600402039","010106088800402039",1,3426.1669921875,"01010600402",1,1,6,4,2,39,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,80,182,0,,0,,40,182,0,,0,,,1,6,,2,122,4,,3,,60,0,0,10,30,0,100,4
"0101060040203901","01010600402039","010106088800402039",1,3426.1669921875,"01010600402",1,1,6,4,2,39,1,"SORGHUM",6,1,1,2,2,3,"N01",,20,182,80,1,2,5,2008,2,1,0,3,122,7,122,0,,0,,30,182,0,,0,,,1,6,,23,122,4,,1,,80,5,0,5,10,0,100,2
"0101060040203901","01010600402039","010106088800402039",1,3426.1669921875,"01010600402",1,1,6,4,2,39,1,"TEFF",7,2,,,,,,,,,,,,,,,,,0,,10,182,0,,0,,0,,0,,0,,,2,,,,,,,1,2,25,0,0,10,65,0,100,5
"0101060040203901","01010600402039","010106088800402039",1,3426.1669921875,"01010600402",1,1,6,4,2,39,1,"SESAME",27,1,1,2,1,2,"N02",,106,182,824,1,2,3,2008,2,1,0,4,182,0,,0,,0,,4,182,0,,0,,,1,6,,4,182,4,,1,,5,0,0,5,90,0,100,3
"0101060040205701","01010600402057","010106088800402057",1,3426.1669921875,"01010600402",1,1,6,4,2,57,1,"MAIZE",2,1,1,2,2,1,"N01",,15,182,60,1,2,4,2008,2,1,0,10,182,0,,0,,3,182,10,182,0,,0,,,1,6,,3,122,4,,1,2,15,0,5,10,70,0,100,1
"0101060040205701","01010600402057","010106088800402057",1,3426.1669921875,"01010600402",1,1,6,4,2,57,1,"MILLET",3,2,,,,,,,,,,,,,,,,,12,182,0,,0,,0,,40,182,0,,0,,,1,6,,5,122,4,,1,,85,0,0,10,5,0,100,3
"0101060040205701","01010600402057","010106088800402057",1,3426.1669921875,"01010600402",1,1,6,4,2,57,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,3,122,0,,0,,0,,30,182,0,,0,,,1,6,,10,122,4,,1,,75,0,5,10,10,0,100,2
"0101060040205701","01010600402057","010106088800402057",1,3426.1669921875,"01010600402",1,1,6,4,2,57,1,"SESAME",27,1,1,2,2,1,"N01",,90,182,710,1,2,3,2008,1,6,0,2,182,0,,0,,0,,10,182,0,,0,,,1,6,,10,182,4,,3,,5,0,0,5,90,0,100,4
"0101060040207501","01010600402075","010106088800402075",1,3426.1669921875,"01010600402",1,1,6,4,2,75,1,"MAIZE",2,1,1,2,1,2,"N01",,80,182,240,1,2,3,2008,4,1,0,10,182,0,,0,,2,182,5,182,0,,0,,,1,6,,20,182,4,,1,,5,0,5,5,85,0,100,1
"0101060040207501","01010600402075","010106088800402075",1,3426.1669921875,"01010600402",1,1,6,4,2,75,1,"MILLET",3,2,,,,,,,,,,,,,,,,,7,182,0,,0,,0,,0,,0,,0,,,1,6,,3,122,4,,1,,50,0,0,15,35,0,100,3
"0101060040207501","01010600402075","010106088800402075",1,3426.1669921875,"01010600402",1,1,6,4,2,75,1,"SORGHUM",6,1,1,2,1,2,"N02",,40,182,160,1,2,3,2008,2,1,0,3,182,0,,0,,0,,30,182,0,,0,,,1,6,,22,122,4,,1,,50,0,0,10,40,0,100,2
"0101060040207501","01010600402075","010106088800402075",1,3426.1669921875,"01010600402",1,1,6,4,2,75,1,"SESAME",27,1,1,2,1,,"N03",,40,182,300,1,2,2,2008,1,1,0,2,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,2,5,0,0,5,90,0,100,4
"0101060040209401","01010600402094","010106088800402094",1,3426.1669921875,"01010600402",1,1,6,4,2,94,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,1,121,0,,0,,0,,0,,0,,0,,,1,1,,1,121,4,,1,2,50,0,5,10,35,0,100,2
"0101060040209401","01010600402094","010106088800402094",1,3426.1669921875,"01010600402",1,1,6,4,2,94,1,"MILLET",3,2,,,,,,,,,,,,,,,,,1,121,0,,0,,0,,0,,0,,0,,,1,6,,8,122,4,,1,2,25,0,0,5,60,10,100,3
"0101060040209401","01010600402094","010106088800402094",1,3426.1669921875,"01010600402",1,1,6,4,2,94,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,2,122,0,,0,,0,,0,,0,,0,,,1,6,,18,122,4,,1,3,80,0,0,15,5,0,100,1
"0101060040211201","01010600402112","010106088800402112",1,3426.1669921875,"01010600402",1,1,6,4,2,112,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,26,182,0,,0,,0,,3,182,0,,0,,,1,6,,3.5,122,4,,1,2,15,5,10,10,60,0,100,1
"0101060040211201","01010600402112","010106088800402112",1,3426.1669921875,"01010600402",1,1,6,4,2,112,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,3,122,0,,0,,0,,0,,0,,,1,6,,3,122,4,,1,2,40,0,0,10,50,0,100,4
"0101060040211201","01010600402112","010106088800402112",1,3426.1669921875,"01010600402",1,1,6,4,2,112,1,"SORGHUM",6,1,1,2,8,3,"N01",,10,122,3200,1,2,5,2008,2,1,0,4,122,0,,0,,0,,30,182,0,,0,,,1,6,,24,122,4,,1,2,60,0,5,10,20,5,100,2
"0101060040211201","01010600402112","010106088800402112",1,3426.1669921875,"01010600402",1,1,6,4,2,112,1,"TEFF",7,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,40,182,0,,0,,,2,,,,,,,1,2,50,0,0,10,40,0,100,3
"0101060040213001","01010600402130","010106088800402130",1,3426.1669921875,"01010600402",1,1,6,4,2,130,1,"MILLET",3,2,,,,,,,,,,,,,,,,,0,,1,122,0,,0,,0,,0,,0,,,1,6,,12,122,4,,1,,80,0,0,10,10,0,100,5
"0101060040213001","01010600402130","010106088800402130",1,3426.1669921875,"01010600402",1,1,6,4,2,130,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,7,122,0,,0,,0,,40,182,0,,0,,,1,6,,16,122,4,,1,,90,0,0,10,0,0,100,2
"0101060040213001","01010600402130","010106088800402130",1,3426.1669921875,"01010600402",1,1,6,4,2,130,1,"TEFF",7,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,6,,2,122,4,,1,,90,0,0,10,0,0,100,4
"0101060040213001","01010600402130","010106088800402130",1,3426.1669921875,"01010600402",1,1,6,4,2,130,1,"CHICK PEAS",11,1,1,2,2,,"N02",,20,182,220,1,2,5,2008,2,1,0,30,182,0,,0,,0,,20,182,0,,0,,,1,6,,70,182,4,,1,,50,0,0,10,40,0,100,6
"0101060040213001","01010600402130","010106088800402130",1,3426.1669921875,"01010600402",1,1,6,4,2,130,1,"SESAME",27,1,1,2,1,,"N01",,70,182,650,1,2,4,2008,1,6,0,1,1,0,,0,,0,,12,182,0,,0,,,1,6,,12,182,4,,3,,5,0,0,5,90,0,100,3
"0101060040214801","01010600402148","010106088800402148",1,3426.1669921875,"01010600402",1,1,6,4,2,148,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,40,182,0,,0,,2,182,30,182,0,,0,,,2,,,,,,,1,,85,0,5,10,0,0,100,1
"0101060040214801","01010600402148","010106088800402148",1,3426.1669921875,"01010600402",1,1,6,4,2,148,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,160,182,0,,0,,0,,40,182,0,,0,,,1,6,,120,182,4,,1,,95,0,0,5,0,0,100,3
"0101060040214801","01010600402148","010106088800402148",1,3426.1669921875,"01010600402",1,1,6,4,2,148,1,"TEFF",7,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,20,182,0,,0,,,1,6,,50,182,4,,1,,95,0,0,5,0,0,100,5
"0101060040214801","01010600402148","010106088800402148",1,3426.1669921875,"01010600402",1,1,6,4,2,148,1,"CHICK PEAS",11,1,1,2,1,2,"N03",,20,182,220,1,2,5,2008,1,1,0,20,182,0,,0,,0,,20,182,0,,0,,,1,6,,20,182,4,,3,,80,0,0,5,15,0,100,6
"0101060040214801","01010600402148","010106088800402148",1,3426.1669921875,"01010600402",1,1,6,4,2,148,1,"SESAME",27,1,1,2,1,2,"N01",,175,182,1400,1,2,3,2008,1,6,0,2,182,0,,0,,0,,15,182,0,,0,,,1,6,,15,182,4,,3,,5,0,0,5,90,0,100,4
