"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s12q02_a","ph_s12q02_b","ph_s12q02_c","ph_s12q02_d","ph_s12q03_a","ph_s12q03_b","ph_s12q03b","ph_s12q04","ph_s12q05","ph_s12q06","ph_s12q07","ph_s12q0b","ph_s12q08","ph_s12q08a_1","ph_s12q08a_2","ph_s12q09_a","ph_s12q09_b","ph_s12q10a_1","ph_s12q10a_2","ph_s12q10","ph_s12q11","ph_s12q12","ph_s12q13","ph_s12q14","ph_s12q15a","ph_s12q15b","ph_s12q16","ph_s12q17","ph_s12q18","ph_s12q19_a","ph_s12q19_b","ph_s12q19_c","ph_s12q19_e","ph_s12q19_f","ph_s12q19_g","ph_s12q19_h","obs"
"0103010020409101","01030100204091","010301088800204091",1,1550.37329101563,"01030100204",1,3,1,2,4,91,1,"GESHO",75,2007,2,2008,1,3,1,3,2,,2,,,,,,,,4,1,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103010020413901","01030100204139","010301088800204139",1,1550.37329101563,"01030100204",1,3,1,2,4,139,1,"GESHO",75,2008,1,2008,3,1,1,3,2,,2,,,,,,,,1,1,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103010020414801","01030100204148","010301088800204148",1,1550.37329101563,"01030100204",1,3,1,2,4,148,1,"TOMATOES",63,2007,12,2008,3,2,1,,2,,2,,,,,,,,2,1,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103010020415701","01030100204157","010301088800204157",1,1550.37329101563,"01030100204",1,3,1,2,4,157,1,"GUAVA",65,2007,10,2008,3,1,111,2,1,1,2,,,,,,,,1,111,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103010020415701","01030100204157","010301088800204157",1,1550.37329101563,"01030100204",1,3,1,2,4,157,1,"GESHO",75,2007,6,2008,4,5,113,4,2,,2,,,,,,,,2,113,2,,,,1,3,113,4,1,5,100,0,0,0,0,0,100,1
"0103030060500201","01030300605002","010303088800605002",1,2445.58471679688,"01030300605",1,3,3,6,5,2,1,"OTHER FRUITS",115,2008,10,2008,12,25,151,0,2,,2,,,,,,,,25,151,2,,,,2,,,,,,80,0,0,0,0,20,100,1
"0103030060501401","01030300605014","010303088800605014",1,2445.58471679688,"01030300605",1,3,3,6,5,14,1,"LETTUCE",57,2007,12,2008,2,5,61,,2,,2,,,,,,,,5,61,2,,,,2,,,,,,80,0,0,0,0,20,100,1
"0103030060502701","01030300605027","010303088800605027",1,2445.58471679688,"01030300605",1,3,3,6,5,27,1,"GESHO",75,2008,4,2008,5,3,1,1,2,,1,2,1,50,2,7,"N01",,1,1,2,,,,2,,,,,,20,0,0,0,80,0,100,1
"0103030060504001","01030300605040","010303088800605040",1,2445.58471679688,"01030300605",1,3,3,6,5,40,1,"ONION",58,2008,3,2008,3,3,182,,1,6,2,,,,,,,,3,182,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103030060504001","01030300605040","010303088800605040",1,2445.58471679688,"01030300605",1,3,3,6,5,40,1,"OTHER FRUITS",115,2007,10,2008,3,80,112,0,2,,2,,,,,,,,80,112,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103030060505201","01030300605052","010303088800605052",1,2445.58471679688,"01030300605",1,3,3,6,5,52,1,"OTHER FRUITS",115,2007,10,2007,12,90,112,,2,,2,,,,,,,,90,112,2,,,,2,,,,,,80,0,20,0,0,0,100,1
"0103030060506601","01030300605066","010303088800605066",1,2445.58471679688,"01030300605",1,3,3,6,5,66,1,"OTHER FRUITS",115,2007,12,2008,2,180,151,0,2,,2,,,,,,,,180,151,2,,,,2,,,,,,80,0,0,0,0,20,100,1
"0103030060507801","01030300605078","010303088800605078",1,2445.58471679688,"01030300605",1,3,3,6,5,78,1,"GESHO",75,2008,3,2008,4,1,3,,2,,1,0.5,3,70,1,4,"N01",,0.5,3,2,,,,2,,,,,,50,0,0,0,50,0,100,2
"0103030060507801","01030300605078","010303088800605078",1,2445.58471679688,"01030300605",1,3,3,6,5,78,1,"OTHER FRUITS",115,2007,11,2007,12,120,152,0,2,,2,,,,,,,,120,152,2,,,,2,,,,,,80,0,0,0,0,20,100,1
"0103030060511901","01030300605119","010303088800605119",1,2445.58471679688,"01030300605",1,3,3,6,5,119,1,"OTHER FRUITS",115,2007,10,2008,1,120,152,,2,,2,,,,,,,,120,152,2,,,,2,,,,,,80,0,0,0,0,20,100,1
"0103030060513101","01030300605131","010303088800605131",1,2445.58471679688,"01030300605",1,3,3,6,5,131,1,"GESHO",75,2007,5,2008,5,3,121,2,2,,1,2,121,200,1,,"N01",,1,121,2,,,,2,,,,,,50,0,0,0,50,0,100,2
"0103030060513101","01030300605131","010303088800605131",1,2445.58471679688,"01030300605",1,3,3,6,5,131,1,"RUE",81,2007,5,2008,6,12,1,,2,,1,10,1,300,1,,"N01",,2,1,2,,,,2,,,,,,50,0,0,0,50,0,100,3
"0103030060513101","01030300605131","010303088800605131",1,2445.58471679688,"01030300605",1,3,3,6,5,131,1,"OTHER FRUITS",115,2007,9,2008,2,210,153,,2,,2,,,,,,,,210,153,2,,,,2,,,,,,80,0,0,0,0,20,100,1
"0103040010100101","01030400101001","010304088800101001",1,2473.31469726563,"01030400101",1,3,4,1,1,1,1,"GESHO",75,2008,3,2008,3,2,112,1,2,,2,,,,,,,,2,112,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103040010100101","01030400101001","010304088800101001",1,2473.31469726563,"01030400101",1,3,4,1,1,1,1,"OTHER FRUITS",115,2007,10,2007,12,10,113,,2,,2,,,,,,,,10,113,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010101401","01030400101014","010304088800101014",1,2473.31469726563,"01030400101",1,3,4,1,1,14,1,"OTHER FRUITS",115,2007,10,2007,12,10,113,,2,,2,,,,,,,,10,113,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010102701","01030400101027","010304088800101027",1,2473.31469726563,"01030400101",1,3,4,1,1,27,1,"POTATOES",60,2008,3,2008,3,1,121,,1,3,2,,,,,,,,1,121,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103040010102701","01030400101027","010304088800101027",1,2473.31469726563,"01030400101",1,3,4,1,1,27,1,"OTHER FRUITS",115,2007,10,2007,12,13,113,,1,4,2,,,,,,,,13,113,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010105401","01030400101054","010304088800101054",1,2473.31469726563,"01030400101",1,3,4,1,1,54,1,"GUAVA",65,2008,3,2008,4,2,182,1,2,,2,,,,,,,,2,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010105401","01030400101054","010304088800101054",1,2473.31469726563,"01030400101",1,3,4,1,1,54,1,"GESHO",75,2008,3,2008,3,2,182,1,2,,2,,,,,,,,2,182,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0103040010105401","01030400101054","010304088800101054",1,2473.31469726563,"01030400101",1,3,4,1,1,54,1,"OTHER FRUITS",115,2007,10,2007,12,13,113,,2,,2,,,,,,,,13,113,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103040010110401","01030400101104","010304088800101104",1,2473.31469726563,"01030400101",1,3,4,1,1,104,1,"OTHER FRUITS",115,2007,10,2007,12,16,113,,2,,2,,,,,,,,16,113,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010111501","01030400101115","010304088800101115",1,2738.3125,"01030400101",1,3,4,1,1,115,1,"GUAVA",65,2008,3,2008,5,2,112,1,2,,2,,,,,,,,2,112,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103040010111501","01030400101115","010304088800101115",1,2738.3125,"01030400101",1,3,4,1,1,115,1,"KAZMIR",112,2008,3,2008,4,4,112,1,2,,2,,,,,,,,4,112,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010111501","01030400101115","010304088800101115",1,2738.3125,"01030400101",1,3,4,1,1,115,1,"OTHER FRUITS",115,2007,10,2007,12,10,113,,2,,2,,,,,,,,10,113,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0103040010112002","01030400101120","010304088800101120",1,2473.31469726563,"01030400101",1,3,4,1,1,120,2,"GREEN PEPPER",59,2008,3,2008,4,6,112,,2,,2,,,,,,,,6,112,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103040010112002","01030400101120","010304088800101120",1,2473.31469726563,"01030400101",1,3,4,1,1,120,2,"OTHER FRUITS",115,2007,10,2007,12,8,113,,2,,2,,,,,,,,8,113,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103040010113502","01030400101135","010304088800101135",1,2473.31469726563,"01030400101",1,3,4,1,1,135,2,"OTHER FRUITS",115,2007,10,2007,12,14,113,,2,,2,,,,,,,,14,113,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120200101","01030501202001","010305088801202001",1,1774.88024902344,"01030501202",1,3,5,12,2,1,1,"OTHER FRUITS",115,2007,10,2007,11,10,111,,2,,2,,,,,,,,10,111,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120203601","01030501202036","010305088801202036",1,1774.88024902344,"01030501202",1,3,5,12,2,36,1,"OTHER FRUITS",115,2007,10,2007,12,10,113,,1,6,2,,,,,,,,10,113,1,6,50,200,2,,,,,,100,0,0,0,0,0,100,1
"0103050120204301","01030501202043","010305088801202043",1,1774.88024902344,"01030501202",1,3,5,12,2,43,1,"GESHO",75,2008,1,2008,1,3,182,2,2,,2,,,,,,,,3,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120208601","01030501202086","010305088801202086",1,1774.88024902344,"01030501202",1,3,5,12,2,86,1,"GREEN PEPPER",59,2008,1,2008,4,10,182,,2,,1,5,182,50,2,,"N01",,5,182,2,,,,2,,,,,,50,0,0,0,50,0,100,3
"0103050120208601","01030501202086","010305088801202086",1,1774.88024902344,"01030501202",1,3,5,12,2,86,1,"POTATOES",60,2008,5,2008,5,105,1,,1,4,1,100,1,400,1,,"N01",,5,182,2,,,,2,,,,,,5,0,0,0,95,0,100,2
"0103050120208601","01030501202086","010305088801202086",1,1774.88024902344,"01030501202",1,3,5,12,2,86,1,"GESHO",75,2007,10,2008,1,1,182,2,2,,2,,,,,,,,1,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120210701","01030501202107","010305088801202107",1,1774.88024902344,"01030501202",1,3,5,12,2,107,1,"OTHER FRUITS",115,2007,11,2007,12,4,112,,2,,2,,,,,,,,4,112,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120210702","01030501202107","010305088801202107",1,1774.88024902344,"01030501202",1,3,5,12,2,107,2,"GESHO",75,2007,10,2008,1,3,182,13,1,3,2,,,,,,,,3,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120213001","01030501202130","010305088801202130",1,1774.88024902344,"01030501202",1,3,5,12,2,130,1,"GESHO",75,2008,4,2008,4,1,122,1,2,,2,,,,,,,,1,122,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120213704","01030501202137","010305088801202137",1,249.983139038086,"01030501202",1,3,5,12,2,137,4,"GESHO",75,2008,4,2008,4,3,181,1,2,,2,,,,,,,,3,181,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103050120213704","01030501202137","010305088801202137",1,249.983139038086,"01030501202",1,3,5,12,2,137,4,"OTHER FRUITS",115,2007,11,2007,12,2,112,,2,,2,,,,,,,,2,112,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103050120215201","01030501202152","010305088801202152",1,1774.88024902344,"01030501202",1,3,5,12,2,152,1,"GESHO",75,2008,3,2008,3,2,112,5,2,,1,1,112,10,2,,"N01",,1,112,2,,,,2,,,,,,50,0,0,0,50,0,100,1
"0103060060813301","01030600608133","010306088800608133",1,1562.90051269531,"01030600608",1,3,6,6,8,133,1,"TOMATOES",63,2008,3,2008,3,220,1,,1,4,1,215,1,1000,1,2,"N01",,5,1,2,,,,2,,,,,,3,0,0,0,97,0,100,1
"0103060060813301","01030600608133","010306088800608133",1,1562.90051269531,"01030600608",1,3,6,6,8,133,1,"OTHER FRUITS",115,2007,10,2007,12,550,6,,2,,2,,,,,,,,550,6,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103060060815201","01030600608152","010306088800608152",1,1562.90051269531,"01030600608",1,3,6,6,8,152,1,"OTHER FRUITS",115,2007,10,2008,1,550,6,,1,1,2,,,,,,,,550,6,1,1,10,30,2,,,,,,100,0,0,0,0,0,100,1
"0103060060817401","01030600608174","010306088800608174",1,1562.90051269531,"01030600608",1,3,6,6,8,174,1,"OTHER FRUITS",115,2007,10,2008,1,300,6,,1,1,2,,,,,,,,300,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103070011604001","01030700116040","010307088800116040",2,2226.82373046875,"01030700116",1,3,7,1,16,40,1,"SPINACH",69,2008,4,2008,6,1,121,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,75,0,0,0,0,25,100,1
"0103070011606405","01030700116064","010307088800116064",2,2226.82373046875,"01030700116",1,3,7,1,16,64,5,"SPINACH",69,2008,1,2008,6,2,122,,2,,2,,,,,,,,2,122,2,,,,2,,,,,,90,0,0,0,0,10,100,1
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"APPLES",41,2008,2,2008,4,1,1,1,2,,2,,,,,,,,1,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"CITRON",50,2008,4,2008,4,2,1,1,1,3,2,,,,,,,,2,1,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"ONION",58,2008,3,2008,3,1,1,,1,3,2,,,,,,,,1,1,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"GUAVA",65,2008,3,2008,4,5,1,1,1,2,2,,,,,,,,5,1,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"PEACH",66,2008,4,2008,5,3,1,1,1,1,2,,,,,,,,3,1,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"GESHO",75,2007,12,2008,4,5,1,4,2,,2,,,,,,,,5,1,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0103070070907901","01030700709079","010307088800709079",1,2441.37475585938,"01030700709",1,3,7,7,9,79,1,"OTHER FRUITS",115,2007,12,2008,1,45,6,,1,2,2,,,,,,,,45,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103070070909701","01030700709097","010307088800709097",1,2441.37475585938,"01030700709",1,3,7,7,9,97,1,"GARLIC",55,2008,4,2008,4,2,181,,1,4,2,,,,,,,,2,181,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0103070070909701","01030700709097","010307088800709097",1,2441.37475585938,"01030700709",1,3,7,7,9,97,1,"GESHO",75,2008,3,2008,5,5,2,2,1,2,2,,,,,,,,5,2,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0103070070909701","01030700709097","010307088800709097",1,2441.37475585938,"01030700709",1,3,7,7,9,97,1,"OTHER FRUITS",115,2007,12,2008,2,20,6,,1,1,1,14,6,840,1,,"N03",,4,6,2,,,,2,,,,,,30,0,0,0,70,0,100,1
"0103070070917101","01030700709171","010307088800709171",1,2441.37475585938,"01030700709",1,3,7,7,9,171,1,"LETTUCE",57,2008,1,2008,2,5,62,,1,2,2,,,,,,,,5,62,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0103070070917101","01030700709171","010307088800709171",1,2441.37475585938,"01030700709",1,3,7,7,9,171,1,"ONION",58,2008,3,2008,3,2,1,,1,3,2,,,,,,,,2,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0104010120402202","01040101204022","010401088801204022",1,2849.8271484375,"01040101204",1,4,1,12,4,22,2,"BANANAS",42,2007,6,2008,5,3,41,6,2,,2,,,,,,,,3,41,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0104010120402202","01040101204022","010401088801204022",1,2849.8271484375,"01040101204",1,4,1,12,4,22,2,"LEMONS",44,2007,2,2008,4,4,113,5,2,,1,4,113,120,2,6,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,2
"0104010120402202","01040101204022","010401088801204022",1,2849.8271484375,"01040101204",1,4,1,12,4,22,2,"GUAVA",65,2007,3,2008,5,3,113,10,1,1,1,3,113,150,2,6,"N01",,10,1,1,1,20,60,2,,,,,,10,0,0,0,90,0,100,1
"0104010120402202","01040101204022","010401088801204022",1,2849.8271484375,"01040101204",1,4,1,12,4,22,2,"OTHER FRUITS",115,2007,10,2008,1,5,113,,2,,1,3,113,220,2,6,"N01",,3,113,1,1,10,80,2,,,,,,25,0,5,0,70,0,100,4
"0104010120408101","01040101204081","010401088801204081",1,2849.8271484375,"01040101204",1,4,1,12,4,81,1,"SACRED BASIL",80,2008,2,2008,2,0.5,183,,2,,2,,,,,,,,0.5,183,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104010120417201","01040101204172","010401088801204172",1,2849.8271484375,"01040101204",1,4,1,12,4,172,1,"RED PEPPER",38,2008,1,2008,4,2,182,,2,,2,,,,,,,,2,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040402701","01040300404027","010403088800404027",1,3076.44262695313,"01040300404",1,4,3,4,4,27,1,"OTHER FRUITS",115,2007,10,2008,1,20,6,0,1,4,2,,,,,,,,20,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040404001","01040300404040","010403088800404040",1,3076.44262695313,"01040300404",1,4,3,4,4,40,1,"OTHER FRUITS",115,2007,10,2008,1,5,6,0,1,4,2,,,,,,,,5,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040405301","01040300404053","010403088800404053",1,3076.44262695313,"01040300404",1,4,3,4,4,53,1,"POTATOES",60,2008,1,2008,3,20,183,,1,4,2,,,,,,,,20,183,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040406501","01040300404065","010403088800404065",1,3076.44262695313,"01040300404",1,4,3,4,4,65,1,"OTHER FRUITS",115,2007,10,2008,1,40,6,0,1,4,2,,,,,,,,40,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040407401","01040300404074","010403088800404074",1,1783.44506835938,"01040300404",1,4,3,4,4,74,1,"OTHER FRUITS",115,2007,10,2008,1,3,6,0,1,4,2,,,,,,,,3,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040410601","01040300404106","010403088800404106",1,3076.44262695313,"01040300404",1,4,3,4,4,106,1,"OTHER FRUITS",115,2007,10,2007,12,2,6,0,2,,2,,,,,,,,2,6,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104030040414301","01040300404143","010403088800404143",1,1783.44506835938,"01040300404",1,4,3,4,4,143,1,"OTHER FRUITS",115,2007,10,2008,1,70,6,0,1,4,1,65,6,3910,1,2,"N01","N02",5,6,2,,,,2,,,,,,5,0,0,0,95,0,100,1
"0104040010301101","01040400103011","010404088800103011",1,1680.24951171875,"01040400103",1,4,4,1,3,11,1,"GESHO",75,2008,3,2008,3,17,1,20,1,4,1,14,1,182,1,,"N01","N02",3,1,2,,,,2,,,,,,25,0,0,0,75,0,100,1
"0104040010301601","01040400103016","010404088800103016",1,1680.24951171875,"01040400103",1,4,4,1,3,16,1,"GESHO",75,2008,2,2008,3,50,1,150,1,2,1,40,1,630,1,2,"N01","N02",10,1,2,,,,2,,,,,,20,0,0,0,80,0,100,1
"0104040010303101","01040400103031","010404088800103031",1,1680.24951171875,"01040400103",1,4,4,1,3,31,1,"GESHO",75,2008,2,2008,2,3,123,300,1,2,1,50,1,750,1,2,"N01","N02",10,1,2,,,,2,,,,,,10,0,0,0,90,0,100,1
"0104040010304701","01040400103047","010404088800103047",1,1680.24951171875,"01040400103",1,4,4,1,3,47,1,"GARLIC",55,2008,3,2008,3,6,1,,1,4,2,,,,,,,,6,1,2,,,,1,1,183,5,2,,85,0,0,15,0,0,100,3
"0104040010304701","01040400103047","010404088800103047",1,1680.24951171875,"01040400103",1,4,4,1,3,47,1,"GREEN PEPPER",59,2008,1,2008,3,1,133,,1,4,1,50,1,780,1,,"N1",,1,133,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0104040010304701","01040400103047","010404088800103047",1,1680.24951171875,"01040400103",1,4,4,1,3,47,1,"COFFEE",72,2008,2,2008,5,10,1,5,1,2,1,5,1,450,1,2,"N01","N03",5,1,2,,,,1,2,1,4,2,,50,0,0,0,50,0,100,2
"0104040010304701","01040400103047","010404088800103047",1,1680.24951171875,"01040400103",1,4,4,1,3,47,1,"GESHO",75,2008,4,2008,5,65,1,55,1,2,1,50,1,780,1,2,"N01","N02",15,1,2,,,,2,,,,,,27,0,0,0,73,0,100,1
"0104040010306201","01040400103062","010404088800103062",1,1680.24951171875,"01040400103",1,4,4,1,3,62,1,"GARLIC",55,2008,3,2008,3,5,1,,2,,2,,,,,,,,5,1,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0104040010306201","01040400103062","010404088800103062",1,1680.24951171875,"01040400103",1,4,4,1,3,62,1,"GESHO",75,2008,4,2008,5,100,1,200,2,,1,85,1,1275,1,2,"N01","N02",15,1,2,,,,2,,,,,,15,0,0,85,0,0,100,2
"0104040010307701","01040400103077","010404088800103077",1,1680.24951171875,"01040400103",1,4,4,1,3,77,1,"GESHO",75,2008,3,2008,4,22,1,27,2,,1,20,1,278,1,2,"N01","N02",6,1,2,,,,2,,,,,,5,0,0,0,95,0,100,1
"0104040010309201","01040400103092","010404088800103092",1,1680.24951171875,"01040400103",1,4,4,1,3,92,1,"GARLIC",55,2007,10,2008,1,3,182,,2,,2,,,,,,,,6,1,2,,,,1,2,1,4,1,5,85,0,0,15,0,0,100,3
"0104040010309201","01040400103092","010404088800103092",1,1680.24951171875,"01040400103",1,4,4,1,3,92,1,"GESHO",75,2008,2,2008,2,40,1,25,1,2,1,30,1,450,1,2,"N01","N02",10,1,2,,,,2,,,,,,10,0,0,0,90,0,100,2
"0104040010309201","01040400103092","010404088800103092",1,1680.24951171875,"01040400103",1,4,4,1,3,92,1,"OTHER FRUITS",115,2007,10,2007,12,7,6,,1,4,1,4,6,550,1,2,"N01","N02",3,6,1,4,40,250,2,,,,,,43,0,0,0,57,0,100,1
"0104040010312201","01040400103122","010404088800103122",1,1680.24951171875,"01040400103",1,4,4,1,3,122,1,"GARLIC",55,2008,2,2008,2,2,1,,1,4,2,,,,,,,,2,1,1,4,67,500,2,,,,,,100,0,0,0,0,0,100,1
"0104060080300301","01040600803003","010406088800803003",1,1324.76440429688,"01040600803",1,4,6,8,3,3,1,"ORANGES",47,2007,8,2008,3,6,1,4,2,,2,,,,,,,,6,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0104060080300301","01040600803003","010406088800803003",1,1324.76440429688,"01040600803",1,4,6,8,3,3,1,"CHAT",71,2007,7,2008,2,150,1,,2,,1,140,62,8400,1,2,"N01","N02",10,62,2,,,,2,,,,,,10,0,0,0,90,0,100,1
"0104060080307401","01040600803074","010406088800803074",1,1324.76440429688,"01040600803",1,4,6,8,3,74,1,"MANGOS",46,2007,9,2008,4,50,1,80,2,,1,40,1,400,1,2,"N01",,10,1,2,,,,2,,,,,,10,0,0,0,90,0,100,2
"0104060080307401","01040600803074","010406088800803074",1,1324.76440429688,"01040600803",1,4,6,8,3,74,1,"GARLIC",55,2008,3,2008,4,300,1,,2,,1,290,1,2900,1,2,"N01",,10,1,2,,,,2,,,,,,15,0,0,0,85,0,100,3
"0104060080307401","01040600803074","010406088800803074",1,1324.76440429688,"01040600803",1,4,6,8,3,74,1,"CHAT",71,2007,12,2008,4,735,1,,2,,1,730,1,14100,1,2,"N02","N01",5,1,2,,,,2,,,,,,5,0,0,0,90,5,100,1
"0104060080307401","01040600803074","010406088800803074",1,1324.76440429688,"01040600803",1,4,6,8,3,74,1,"COFFEE",72,2007,7,2008,4,200,1,110,2,,1,190,1,15200,1,2,"N01","N02",10,1,2,,,,2,,,,,,20,0,0,0,80,0,100,4
"0104080040213501","01040800402135","010408088800402135",1,3399.5146484375,"01040800402",1,4,8,4,2,135,1,"GARLIC",55,2008,2,2008,3,7,183,,2,,1,6,183,240,1,2,"N01",,1,183,2,,,,2,,,,,,14,0,0,0,86,0,100,1
"0104080040215501","01040800402155","010408088800402155",1,3399.5146484375,"01040800402",1,4,8,4,2,155,1,"POTATOES",60,2008,2,2008,2,30,183,,2,,2,,,,,,,,30,183,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0105020020105701","01050200201057","010502088800201057",1,720.011108398438,"01050200201",1,5,2,2,1,57,1,"RED PEPPER",38,2007,12,2008,1,2,182,,1,6,2,,,,,,,,2,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0105020020107801","01050200201078","010502088800201078",1,720.011108398438,"01050200201",1,5,2,2,1,78,1,"RED PEPPER",38,2007,12,2008,1,4,182,,1,6,2,,,,,,,,4,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0105020020118404","01050200201184","010502088800201184",1,720.011108398438,"01050200201",1,5,2,2,1,184,4,"RED PEPPER",38,2007,13,2008,2,10,1,,1,6,2,,,,,,,,10,1,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0105020071203501","01050200712035","010502088800712035",1,413.561126708984,"01050200712",1,5,2,7,12,35,1,"GESHO",75,2007,8,2008,5,11,83,45,2,,1,4,83,700,1,2,"N03",,1,83,2,,,,1,6,83,4,1,5,10,0,0,0,80,10,100,1
"0105020071205401","01050200712054","010502088800712054",1,413.561126708984,"01050200712",1,5,2,7,12,54,1,"GESHO",75,2007,10,2008,5,60,1,8,2,,1,40,1,600,1,2,"N02",,7,1,2,,,,1,13,1,4,1,5,25,0,0,0,50,25,100,1
"0105020071210001","01050200712100","010502088800712100",1,413.561126708984,"01050200712",1,5,2,7,12,100,1,"COFFEE",72,2007,9,2008,6,0.5,1,5,1,6,2,,,,,,,,0.5,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0105020071210001","01050200712100","010502088800712100",1,413.561126708984,"01050200712",1,5,2,7,12,100,1,"GESHO",75,2007,8,2008,6,80,182,34,2,,1,50,182,750,1,10,"N01",,8,182,2,,,,1,22,182,4,1,5,25,0,0,0,70,5,100,1
"0105020150304001","01050201503040","010502088801503040",1,1233.69641113281,"01050201503",1,5,2,15,3,40,1,"PUMPKINS",61,2008,2,2008,3,10,900,,1,4,2,,,,,,,,10,900,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0105020150304001","01050201503040","010502088801503040",1,1233.69641113281,"01050201503",1,5,2,15,3,40,1,"GESHO",75,2007,10,2008,4,50,182,3,1,6,2,,,,,,,,50,182,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0105020150314801","01050201503148","010502088801503148",1,1233.69641113281,"01050201503",1,5,2,15,3,148,1,"GESHO",75,2007,10,2008,3,50,1,5,2,,1,40,1,500,1,2,"N03",,10,1,2,,,,2,,,,,,20,0,0,0,80,0,100,1
"0105030150118301","01050301501183","010503088801501183",1,5225.15380859375,"01050301501",1,5,3,15,1,183,1,"RED PEPPER",38,2008,2,2008,3,15,1,,2,,2,,,,,,,,10,1,2,,,,2,,,,,,100,0,0,0,0,0,100,4
